City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Camrose,CA,2021-02-05 00:30:05,53.0168,-112.8353,3.2,78,94,13.8
294,Souillac,MU,2021-02-05 00:28:57,-20.5167,57.5167,77.0,78,20,6.91
295,Ancud,CL,2021-02-05 00:31:50,-41.8697,-73.8203,77.0,38,0,11.5
296,Marshfield,US,2021-02-05 00:34:47,44.6689,-90.1718,26.01,80,90,20.71
297,Saint-Joseph,RE,2021-02-05 00:35:03,-21.3667,55.6167,78.8,73,90,4.61
298,Yarega,RU,2021-02-05 00:33:10,63.4354,53.5765,12.99,97,99,4.9
299,Portland,US,2021-02-05 00:30:03,45.5234,-122.6762,46.0,91,78,3.0
300,Swan Hill,AU,2021-02-05 00:35:04,-35.3378,143.5544,70.02,55,87,8.5
301,Nkhotakota,MW,2021-02-05 00:35:04,-12.9274,34.2961,75.33,76,87,5.19
302,Anshun,CN,2021-02-05 00:35:04,26.25,105.9333,44.6,78,100,13.04
303,Vestmanna,FO,2021-02-05 00:35:04,62.1564,-7.1664,33.8,60,90,14.97
304,Tuburan,PH,2021-02-05 00:35:05,6.6439,122.2736,80.6,83,75,4.61
305,Camacha,PT,2021-02-05 00:35:05,33.0833,-16.3333,55.4,76,75,11.5
306,Guerande,FR,2021-02-05 00:35:05,47.3291,-2.4283,48.99,100,0,4.61
307,Fereydunshahr,IR,2021-02-05 00:35:05,32.941,50.121,28.83,80,52,4.0
308,Paracuru,BR,2021-02-05 00:35:05,-3.41,-39.0306,81.0,76,100,18.01
309,Yerbogachen,RU,2021-02-05 00:35:05,61.2767,108.0108,-25.6,86,89,1.32
310,Guanare,VE,2021-02-05 00:35:06,9.0418,-69.7421,81.52,58,68,3.13
311,Shache,CN,2021-02-05 00:32:36,38.4167,77.2406,27.14,82,0,4.14
312,Husavik,IS,2021-02-05 00:31:45,66.0449,-17.3389,28.4,59,0,5.75
313,Faya,SA,2021-02-05 00:33:24,18.3851,42.4509,59.0,67,0,9.22
314,Elverum,NO,2021-02-05 00:35:06,60.8819,11.5623,8.01,84,93,1.01
315,Elvange,LU,2021-02-05 00:35:06,49.5053,6.3164,42.8,87,40,6.91
316,Kralendijk,BQ,2021-02-05 00:33:27,12.15,-68.2667,80.6,83,40,20.71
317,Poya,NC,2021-02-05 00:35:07,-21.35,165.15,83.28,74,36,9.64
318,Limbang,MY,2021-02-05 00:33:11,4.75,115.0,78.8,89,75,2.3
319,Boshkengash,TJ,2021-02-05 00:35:07,38.4661,68.8053,37.4,60,24,8.95
320,Westport,US,2021-02-05 00:32:36,41.1415,-73.3579,33.8,64,1,3.71
321,Mandalgarh,IN,2021-02-05 00:35:07,25.2,75.1,52.2,86,0,4.5
322,Road Town,VG,2021-02-05 00:31:43,18.4167,-64.6167,78.8,83,40,9.22
323,Jumla,NP,2021-02-05 00:32:33,29.2747,82.1838,33.06,85,100,4.21
324,Shenjiamen,CN,2021-02-05 00:35:08,29.9576,122.298,51.46,87,97,9.98
325,Salinopolis,BR,2021-02-05 00:33:11,-0.6136,-47.3561,79.99,84,97,10.83
326,Bairiki,KI,2021-02-05 00:31:55,1.3292,172.9752,86.0,70,40,11.5
327,Zhanakorgan,KZ,2021-02-05 00:35:08,43.9098,67.2495,36.75,78,100,8.99
328,Mitsamiouli,KM,2021-02-05 00:35:08,-11.3847,43.2844,82.4,67,62,1.63
329,San Luis,AR,2021-02-05 00:35:09,-33.295,-66.3356,68.99,37,0,16.49
330,Alice Springs,AU,2021-02-05 00:27:03,-23.7,133.8833,71.6,68,75,10.36
331,Ouallam,NE,2021-02-05 00:35:09,14.3188,2.0866,73.87,19,0,10.74
332,Tilichiki,RU,2021-02-05 00:35:09,60.4667,166.1,-3.62,93,100,15.01
333,Maceio,BR,2021-02-05 00:29:12,-9.6658,-35.7353,77.0,88,20,6.91
334,Bonnyville,CA,2021-02-05 00:35:09,54.2668,-110.735,5.0,66,90,5.75
335,Ternate,ID,2021-02-05 00:35:10,0.8,127.4,82.83,72,100,2.59
336,Prudy,RU,2021-02-05 00:35:10,57.5738,46.2718,18.9,98,100,3.51
337,Te Anau,NZ,2021-02-05 00:35:10,-45.4167,167.7167,72.39,44,62,1.74
338,Srednekolymsk,RU,2021-02-05 00:33:07,67.45,153.6833,-7.83,83,99,17.02
339,Argir,FO,2021-02-05 00:35:10,61.9959,-6.7715,33.8,60,100,14.97
340,Broken Hill,AU,2021-02-05 00:28:14,-31.95,141.4333,66.2,39,40,5.75
341,Bose,IT,2021-02-05 00:35:11,45.4612,8.0137,46.0,95,100,1.63
342,Hauterive,FR,2021-02-05 00:32:09,46.0901,3.4459,46.4,76,0,4.61
343,Ossora,RU,2021-02-05 00:35:11,59.2353,163.0719,12.07,94,100,22.28
344,Prosvet,RU,2021-02-05 00:35:11,55.5703,65.0825,29.46,99,100,7.14
345,Nouadhibou,MR,2021-02-05 00:32:16,20.931,-17.0347,64.4,88,28,5.75
346,Katobu,ID,2021-02-05 00:35:11,-4.9408,122.5276,81.3,83,100,4.97
347,Kahului,US,2021-02-05 00:28:15,20.8947,-156.47,71.6,60,90,13.8
348,Vikulovo,RU,2021-02-05 00:35:12,56.8167,70.6107,14.02,96,100,9.91
349,Kerrobert,CA,2021-02-05 00:35:12,51.9168,-109.1348,3.2,78,90,3.44
350,Diego De Almagro,CL,2021-02-05 00:35:12,-26.3667,-70.05,61.61,47,0,1.43
351,College,US,2021-02-05 00:32:06,64.8569,-147.8028,-9.4,70,20,4.61
352,Asau,RO,2021-02-05 00:32:46,46.4333,26.4,39.0,65,4,2.77
353,Teahupoo,PF,2021-02-05 00:31:48,-17.8333,-149.2667,80.6,74,40,6.91
354,Pevek,RU,2021-02-05 00:32:17,69.7008,170.3133,-12.53,78,98,9.06
355,Jasper,US,2021-02-05 00:35:13,37.2001,-94.3502,37.4,52,1,11.5
356,Meulaboh,ID,2021-02-05 00:32:39,4.1363,96.1285,76.62,83,27,4.63
357,Sechura,PE,2021-02-05 00:32:26,-5.5569,-80.8222,78.39,61,98,12.88
358,Batemans Bay,AU,2021-02-05 00:35:14,-35.7167,150.1833,73.99,86,71,18.99
359,El Rosario,MX,2021-02-05 00:35:14,24.2556,-107.1828,84.2,37,20,5.75
360,Barra Do Garcas,BR,2021-02-05 00:35:14,-15.89,-52.2567,76.69,73,100,1.99
361,Walvis Bay,NA,2021-02-05 00:33:04,-22.9575,14.5053,64.99,82,0,5.75
362,Shahreza,IR,2021-02-05 00:35:14,32.0339,51.8794,42.49,57,100,2.82
363,Blacksburg,US,2021-02-05 00:35:14,37.2296,-80.4139,41.0,30,90,4.61
364,Padang,ID,2021-02-05 00:31:46,-0.9492,100.3543,75.2,88,40,2.3
365,Angoche,MZ,2021-02-05 00:35:15,-16.2325,39.9086,78.58,90,73,2.62
366,La Ronge,CA,2021-02-05 00:31:57,55.1001,-105.2842,-0.4,78,100,6.91
367,Chachapoyas,PE,2021-02-05 00:35:15,-6.2317,-77.869,56.37,88,100,3.44
368,Bulgan,MN,2021-02-05 00:35:15,48.8125,103.5347,14.88,86,28,9.15
369,Yamada,JP,2021-02-05 00:35:15,39.4667,141.95,31.71,83,7,10.31
370,Rongcheng,CN,2021-02-05 00:35:17,30.634,117.8517,49.5,88,100,1.12
371,Karratha,AU,2021-02-05 00:27:53,-20.7377,116.8463,82.54,76,33,12.5
372,Zhmerynka,UA,2021-02-05 00:35:17,49.037,28.112,32.0,80,96,18.21
373,Sao Miguel Do Iguacu,BR,2021-02-05 00:35:12,-25.3481,-54.2378,73.4,83,0,3.44
374,Sabang,ID,2021-02-05 00:35:17,5.8933,95.3214,81.16,77,64,23.64
375,Kloulklubed,PW,2021-02-05 00:31:51,7.0419,134.2556,84.2,74,75,14.97
376,Mana,GF,2021-02-05 00:32:50,5.6592,-53.7767,77.34,79,100,13.15
377,Stephenville,US,2021-02-05 00:35:18,32.2207,-98.2023,55.0,47,1,6.91
378,Aswan,EG,2021-02-05 00:32:44,24.0934,32.907,57.65,56,0,12.03
379,Neuquen,AR,2021-02-05 00:35:18,-38.9516,-68.0591,86.0,39,0,2.3
380,Henties Bay,NA,2021-02-05 00:35:18,-22.116,14.2845,64.99,85,10,1.99
381,Meadow Lake,US,2021-02-05 00:35:19,34.8014,-106.5436,51.01,15,20,16.11
382,Touros,BR,2021-02-05 00:32:23,-5.1989,-35.4608,78.8,73,0,9.22
383,Taltal,CL,2021-02-05 00:32:46,-25.4,-70.4833,64.74,77,26,3.15
384,Lancaster,US,2021-02-05 00:34:29,40.2504,-76.2499,35.6,48,1,3.44
385,Zhanjiang,CN,2021-02-05 00:35:19,21.2815,110.3427,66.85,71,75,14.23
386,Mattru,SL,2021-02-05 00:35:19,7.6244,-11.8332,74.97,89,0,1.83
387,Agadez,NE,2021-02-05 00:35:20,19.75,10.25,56.1,35,0,4.63
388,Itatiaia,BR,2021-02-05 00:35:20,-22.4961,-44.5633,72.64,84,96,2.55
389,Hesla,IN,2021-02-05 00:35:20,24.0667,85.8833,54.66,45,0,2.53
390,Coquimbo,CL,2021-02-05 00:33:22,-29.9533,-71.3436,60.8,82,75,9.22
391,Inirida,CO,2021-02-05 00:34:23,3.8653,-67.9239,76.93,84,91,1.48
392,Valdosta,US,2021-02-05 00:34:03,30.8327,-83.2785,57.2,33,1,5.75
393,Abbeville,FR,2021-02-05 00:30:23,50.1,1.8333,44.01,78,100,7.38
394,Port Hueneme,US,2021-02-05 00:33:08,34.1478,-119.1951,64.4,67,1,9.22
395,Aki,JP,2021-02-05 00:35:21,33.5,133.9,41.0,60,75,10.36
396,Nautla,MX,2021-02-05 00:35:21,20.2167,-96.7833,70.93,81,0,14.14
397,Ust-Kan,RU,2021-02-05 00:35:21,50.9276,84.761,14.16,90,100,3.58
398,Nishihara,JP,2021-02-05 00:27:58,26.1842,127.7558,64.4,55,40,3.44
399,Atar,MR,2021-02-05 00:32:19,20.5169,-13.0499,61.7,34,100,3.98
400,Vardo,NO,2021-02-05 00:27:58,70.3705,31.1107,23.0,86,75,17.27
401,Sitka,US,2021-02-05 00:32:21,57.0531,-135.33,37.4,93,40,14.97
402,Milkovo,RU,2021-02-05 00:33:09,54.7167,158.6167,5.88,87,69,4.32
403,Yarada,IN,2021-02-05 00:35:23,17.65,83.2667,62.6,88,0,2.3
404,Bow Island,CA,2021-02-05 00:35:23,49.8668,-111.3684,26.6,68,96,8.05
405,Leningradskiy,RU,2021-02-05 00:32:42,69.3833,178.4167,-25.73,85,100,11.45
406,Puerto Madryn,AR,2021-02-05 00:35:18,-42.7692,-65.0385,82.44,26,0,25.19
407,Pailon,BO,2021-02-05 00:35:24,-17.65,-62.75,80.6,73,40,3.44
408,Yumen,CN,2021-02-05 00:35:24,40.2833,97.2,28.53,61,0,15.35
409,Hofn,IS,2021-02-05 00:35:24,64.2539,-15.2082,35.92,80,100,15.5
410,Saint-Pierre,RE,2021-02-05 00:28:00,-21.3393,55.4781,78.8,73,90,4.61
411,Dabakala,CI,2021-02-05 00:32:57,8.3667,-4.4333,78.6,44,55,2.13
412,Gold Coast,AU,2021-02-05 00:31:21,-28.0,153.4333,84.99,57,75,12.66
413,Chardara,KZ,2021-02-05 00:35:25,41.2547,67.9692,46.44,54,100,9.28
414,Minab,IR,2021-02-05 00:35:25,27.1467,57.0801,57.2,58,0,9.22
415,Atasu,KZ,2021-02-05 00:35:25,48.6814,71.6433,19.47,95,94,8.63
416,Nanakuli,US,2021-02-05 00:33:11,21.3906,-158.1547,75.2,50,40,11.5
417,Rach Gia,VN,2021-02-05 00:35:25,10.0167,105.0833,75.2,100,40,2.3
418,Billings,US,2021-02-05 00:34:35,45.7833,-108.5007,37.0,41,90,24.16
419,Saint-Augustin,CA,2021-02-05 00:32:08,51.226,-58.6502,34.45,97,100,11.32
420,Aberdeen,GB,2021-02-05 00:35:26,57.1437,-2.0981,37.4,93,90,21.85
421,Kenai,US,2021-02-05 00:35:26,60.5544,-151.2583,19.4,86,90,8.05
422,Shetpe,KZ,2021-02-05 00:35:26,44.1667,52.1167,42.06,82,47,12.46
423,Youghal,IE,2021-02-05 00:35:26,51.95,-7.8506,44.01,87,75,10.36
424,Gimli,CA,2021-02-05 00:35:26,50.6336,-96.9907,1.4,78,100,10.36
425,Krasnyy Yar,RU,2021-02-05 00:35:27,46.5331,48.3456,39.2,93,90,8.95
426,Lagos,NG,2021-02-05 00:32:50,6.5833,3.75,82.4,89,20,6.91
427,Hat Yai,TH,2021-02-05 00:35:27,7.0084,100.4767,71.6,100,20,5.88
428,Zaozerne,UA,2021-02-05 00:35:27,45.1582,33.2787,48.99,72,32,1.99
429,Omsukchan,RU,2021-02-05 00:35:27,62.5333,155.8,-15.86,85,100,4.45
430,Ambilobe,MG,2021-02-05 00:35:28,-13.2,49.05,73.78,93,84,1.97
431,Elban,RU,2021-02-05 00:35:28,50.1018,136.5094,-13.47,84,83,4.47
432,Verkhnevilyuysk,RU,2021-02-05 00:35:28,63.4453,120.3167,-41.85,80,52,3.38
433,Gambo,CF,2021-02-05 00:35:28,4.6482,22.2633,66.83,83,24,1.97
434,Ostrovnoy,RU,2021-02-05 00:28:04,68.0531,39.5131,11.12,93,100,21.39
435,Flinders,AU,2021-02-05 00:35:28,-34.5833,150.8552,82.0,72,83,4.0
436,Novyy Urengoy,RU,2021-02-05 00:32:25,66.0833,76.6333,-21.23,87,63,8.16
437,Mayumba,GA,2021-02-05 00:35:29,-3.432,10.6554,79.11,86,100,5.64
438,Strezhevoy,RU,2021-02-05 00:35:29,60.7333,77.5889,1.4,85,90,2.24
439,Manicore,BR,2021-02-05 00:35:29,-5.8092,-61.3003,77.77,87,64,1.79
440,Poum,NC,2021-02-05 00:28:05,-20.2333,164.0167,80.38,81,9,14.45
441,Pangoa,PE,2021-02-05 00:32:49,-12.1167,-73.0,70.12,96,100,1.45
442,Paso De Los Toros,UY,2021-02-05 00:35:29,-32.8167,-56.5167,64.13,66,0,9.08
443,Benguela,AO,2021-02-05 00:35:05,-12.5763,13.4055,73.06,84,6,1.9
444,Kaseda,JP,2021-02-05 00:35:30,31.4167,130.3167,37.4,87,20,5.75
445,Praia,CV,2021-02-05 00:33:22,14.9215,-23.5087,69.8,73,75,16.11
446,Kavaratti,IN,2021-02-05 00:28:06,10.5669,72.642,80.76,76,61,10.67
447,Manaure,CO,2021-02-05 00:35:30,11.7751,-72.4445,80.55,73,99,18.48
448,Charters Towers,AU,2021-02-05 00:33:13,-20.1,146.2667,84.02,61,82,11.36
449,Korhogo,CI,2021-02-05 00:35:31,9.45,-5.6333,76.05,20,62,1.28
450,Gizo,SB,2021-02-05 00:35:31,-8.103,156.8419,85.77,68,67,9.66
451,Kabanjahe,ID,2021-02-05 00:35:31,3.1001,98.4908,77.0,100,20,3.44
452,Nenagh,IE,2021-02-05 00:35:31,52.8619,-8.1967,42.8,87,90,6.91
453,Piterka,RU,2021-02-05 00:35:31,50.6803,47.4454,38.53,96,100,15.08
454,Mormugao,IN,2021-02-05 00:35:31,15.4,73.8,71.6,83,81,1.14
455,Sena Madureira,BR,2021-02-05 00:35:32,-9.0656,-68.6569,76.24,88,100,0.83
456,Nuuk,GL,2021-02-05 00:35:32,64.1835,-51.7216,14.0,52,20,21.85
457,Fairbanks,US,2021-02-05 00:28:08,64.8378,-147.7164,-14.01,76,20,3.44
458,Adrar,MR,2021-02-05 00:32:28,20.5022,-10.0711,69.67,20,0,8.88
459,Rumuruti,KE,2021-02-05 00:30:56,0.267,36.5389,53.47,88,0,1.5
460,Muli,MV,2021-02-05 00:35:32,2.9167,73.5667,81.63,74,98,16.73
461,Puerto Ayacucho,VE,2021-02-05 00:35:32,5.6639,-67.6236,81.23,73,100,0.85
462,Broome,US,2021-02-05 00:28:09,42.2506,-75.833,30.2,59,1,2.19
463,Tabuk,PH,2021-02-05 00:35:33,17.4189,121.4443,72.0,81,62,4.85
464,Castle Rock,US,2021-02-05 00:35:33,39.3722,-104.8561,34.0,59,0,4.09
465,Tim,RU,2021-02-05 00:35:33,51.6222,37.1244,33.62,100,100,12.84
466,Malindi,KE,2021-02-05 00:33:11,-3.2175,40.1191,77.45,83,93,6.26
467,Namibe,AO,2021-02-05 00:35:33,-15.1961,12.1522,71.06,71,0,6.02
468,Mulanje,MW,2021-02-05 00:35:34,-16.0316,35.5,69.84,84,2,2.28
469,Ayr,GB,2021-02-05 00:35:34,55.4627,-4.6339,42.8,87,75,14.97
470,Merauke,ID,2021-02-05 00:35:34,-8.4667,140.3333,80.47,86,100,12.8
471,Hay River,CA,2021-02-05 00:35:34,60.8156,-115.7999,-22.0,69,71,12.66
472,Zalantun,CN,2021-02-05 00:35:34,48.0,122.7167,5.94,89,15,3.91
473,Mount Pleasant,US,2021-02-05 00:35:34,32.7941,-79.8626,48.99,71,1,11.27
474,Olafsvik,IS,2021-02-05 00:32:56,64.8945,-23.7142,38.07,83,100,36.08
475,Jiuquan,CN,2021-02-05 00:35:35,39.7432,98.5174,23.65,71,0,2.37
476,Yazman,PK,2021-02-05 00:35:35,29.1212,71.7446,51.04,63,0,3.6
477,Grootfontein,NA,2021-02-05 00:32:37,-19.5667,18.1167,71.6,78,85,2.3
478,Eggenfelden,DE,2021-02-05 00:35:35,48.4054,12.7626,41.0,90,100,4.7
479,Novita,CO,2021-02-05 00:35:35,4.9551,-76.6053,76.57,91,100,2.75
480,Noumea,NC,2021-02-05 00:35:35,-22.2763,166.4572,84.99,70,75,10.36
481,Chernyshevskiy,RU,2021-02-05 00:35:36,63.0128,112.4714,-34.78,85,97,3.11
482,Atlantis,ZA,2021-02-05 00:35:36,-33.5667,18.4834,66.0,87,0,4.27
483,Birin,NP,2021-02-05 00:35:36,26.8865,88.0718,46.26,71,0,4.85
484,Moosomin,CA,2021-02-05 00:35:36,50.1333,-101.6677,-6.05,90,100,14.16
485,Kolokani,ML,2021-02-05 00:35:36,13.5728,-8.0339,73.87,17,0,5.59
486,Aborlan,PH,2021-02-05 00:35:36,9.4352,118.5492,78.8,78,40,6.91
487,Isabela,PH,2021-02-05 00:35:37,6.7085,121.9711,80.6,83,75,4.61
488,Kosa,RU,2021-02-05 00:35:37,59.9445,54.9977,19.38,98,100,6.87
489,Half Moon Bay,US,2021-02-05 00:35:37,37.4636,-122.4286,60.8,76,1,10.36
490,Kharan,PK,2021-02-05 00:34:11,28.5833,65.4167,44.49,49,0,2.35
491,Santa Maria,BR,2021-02-05 00:35:38,-29.6842,-53.8069,69.8,83,75,1.14
492,Omboue,GA,2021-02-05 00:32:27,-1.5746,9.2618,78.19,87,100,4.16
493,Krasnoarmeysk,RU,2021-02-05 00:35:38,51.0239,45.6969,36.0,90,100,3.0
494,Morondava,MG,2021-02-05 00:35:39,-20.2833,44.2833,80.98,78,100,3.87
495,Robe,AU,2021-02-05 00:35:13,-37.1833,139.75,61.57,64,0,19.13
496,Kremenchuk,UA,2021-02-05 00:35:39,49.0973,33.4197,29.64,95,81,23.69
497,Xining,CN,2021-02-05 00:35:39,36.6167,101.7667,18.84,63,0,2.53
498,Magadan,RU,2021-02-05 00:35:39,59.5667,150.8,-2.85,83,81,15.82
499,Nushki,PK,2021-02-05 00:35:39,29.5542,66.0215,42.53,55,0,1.39
500,Talcahuano,CL,2021-02-05 00:30:15,-36.7167,-73.1167,59.0,94,90,9.22
501,Kincardine,GB,2021-02-05 00:35:40,56.0667,-3.7167,42.8,93,90,6.91
502,Puerto Carreno,CO,2021-02-05 00:35:40,6.189,-67.4859,84.09,61,100,12.03
503,Dingle,PH,2021-02-05 00:33:30,10.9995,122.6711,80.24,83,89,13.67
504,Praia Da Vitoria,PT,2021-02-05 00:32:12,38.7333,-27.0667,53.6,82,75,19.73
505,Yulara,AU,2021-02-05 00:30:03,-25.2406,130.9889,68.0,60,90,11.5
506,Pangody,RU,2021-02-05 00:32:56,65.85,74.4859,-23.22,87,90,5.84
507,Umm Lajj,SA,2021-02-05 00:31:09,25.0213,37.2685,69.08,52,0,6.8
508,Ilheus,BR,2021-02-05 00:33:19,-14.7889,-39.0494,80.6,83,40,9.22
509,Krasnoselkup,RU,2021-02-05 00:35:41,65.7,82.4667,-23.62,86,36,6.67
510,Vitim,RU,2021-02-05 00:35:41,59.4511,112.5578,-12.01,87,100,1.05
511,Ixtapa,MX,2021-02-05 00:31:47,20.7,-105.2,73.4,83,1,9.22
512,Alizai,PK,2021-02-05 00:35:41,33.5383,70.3462,42.24,61,0,1.3
513,Constitucion,CL,2021-02-05 00:30:56,-35.3333,-72.4167,60.17,91,82,2.77
514,Sakhon Nakhon,TH,2021-02-05 00:35:42,17.1612,104.1472,62.6,94,0,6.62
515,Kroya,ID,2021-02-05 00:35:42,-7.6331,109.2461,79.0,82,100,2.73
516,Tabuny,RU,2021-02-05 00:35:42,52.7773,78.7896,14.09,96,100,5.84
517,Sao Jose Da Coroa Grande,BR,2021-02-05 00:35:42,-8.8978,-35.1478,78.57,81,64,10.18
518,Anadyr,RU,2021-02-05 00:35:43,64.75,177.4833,3.2,78,90,38.03
519,Ouadda,CF,2021-02-05 00:35:43,8.0777,22.4007,73.29,21,0,6.91
520,Nacogdoches,US,2021-02-05 00:35:43,31.6002,-94.6335,66.2,52,1,11.5
521,Klyuchi,RU,2021-02-05 00:35:43,52.2667,79.1667,21.22,98,100,4.79
522,Zubtsov,RU,2021-02-05 00:33:10,56.1753,34.5894,3.09,93,42,7.47
523,Mordovo,RU,2021-02-05 00:35:43,52.0834,40.77,35.76,98,100,8.59
524,Anage,BR,2021-02-05 00:35:44,-14.6122,-41.1356,72.7,84,4,4.05
525,Wanning,CN,2021-02-05 00:35:07,18.8003,110.3967,69.82,79,32,5.39
526,Charcas,MX,2021-02-05 00:35:44,23.1333,-101.1167,69.26,21,0,5.75
527,Lucenec,SK,2021-02-05 00:35:44,48.3325,19.6671,35.98,86,100,1.48
528,Banjar,ID,2021-02-05 00:28:21,-8.19,114.9675,82.4,83,20,4.61
529,Bontang,ID,2021-02-05 00:35:44,0.1333,117.5,80.02,82,100,3.67
530,Uyuni,BO,2021-02-05 00:35:44,-20.4597,-66.825,55.35,58,72,19.93
531,San Rafael,AR,2021-02-05 00:34:11,-34.6177,-68.3301,76.95,24,0,7.56
532,Nizwa,OM,2021-02-05 00:33:54,22.9333,57.5333,52.83,74,0,1.16
533,Pacifica,US,2021-02-05 00:31:06,37.6138,-122.4869,59.0,76,1,10.36
534,Bereda,ES,2021-02-05 00:35:45,43.2686,-7.5406,46.0,100,99,1.97
535,Coihaique,CL,2021-02-05 00:35:45,-45.5752,-72.0662,77.0,33,0,3.44
536,Tobermory,CA,2021-02-05 00:31:44,45.2501,-81.6665,33.8,51,100,8.05
537,Gisborne,NZ,2021-02-05 00:35:45,-38.6533,178.0042,63.0,72,27,8.01
538,Cayenne,GF,2021-02-05 00:35:46,4.9333,-52.3333,77.0,94,90,8.05
539,Machiques,VE,2021-02-05 00:35:46,10.0644,-72.545,80.26,67,86,9.95
540,Nadym,RU,2021-02-05 00:35:46,65.5333,72.5167,-26.27,86,5,5.3
541,Ipixuna,BR,2021-02-05 00:35:46,-1.7625,-48.8043,77.0,94,20,2.3
542,Piacabucu,BR,2021-02-05 00:35:46,-10.4056,-36.4344,78.71,78,0,11.77
543,Baghdad,IQ,2021-02-05 00:35:34,33.3406,44.4009,59.0,63,90,9.22
544,Carros,FR,2021-02-05 00:35:47,43.7894,7.184,53.6,82,75,5.75
545,Wyndham,US,2021-02-05 00:35:47,37.6985,-77.6125,42.01,56,1,6.02
546,Chapais,CA,2021-02-05 00:35:47,49.7834,-74.8492,17.6,86,1,2.66
547,Itacarambi,BR,2021-02-05 00:35:47,-15.1022,-44.0919,72.82,84,67,0.89
548,Nabire,ID,2021-02-05 00:35:47,-3.3667,135.4833,84.74,70,100,1.52
549,Alghero,IT,2021-02-05 00:35:48,40.5589,8.3181,46.4,100,0,1.14
550,Barranca,PE,2021-02-05 00:35:48,-10.75,-77.7667,69.39,82,83,4.63
551,Sibolga,ID,2021-02-05 00:35:48,1.7427,98.7792,76.95,81,99,2.8
552,Novopokrovka,UA,2021-02-05 00:35:48,49.8425,36.5477,37.4,93,75,6.71
553,Bitung,ID,2021-02-05 00:35:48,1.4451,125.1824,78.8,89,20,1.14
554,Itarema,BR,2021-02-05 00:27:37,-2.9248,-39.9167,78.57,79,78,12.06
555,Pativilca,PE,2021-02-05 00:35:49,-10.7,-77.7833,69.55,80,85,4.83
556,Thyolo,MW,2021-02-05 00:33:20,-16.0678,35.1405,66.4,98,4,1.63
557,Roma,US,2021-02-05 00:32:35,43.2128,-75.4557,24.8,74,1,3.44
558,Hargeysa,SO,2021-02-05 00:35:49,9.56,44.065,52.95,73,0,2.39
559,Kargil,IN,2021-02-05 00:35:49,34.5667,76.1,-6.97,73,71,1.97
560,Webuye,KE,2021-02-05 00:35:49,0.6075,34.7697,59.0,88,0,3.44
561,Orangeburg,US,2021-02-05 00:35:49,33.4918,-80.8557,50.0,50,1,5.75
