City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
598,Karacabey,TR,2021-02-06 17:51:13,40.2152,28.4038,50.0,87,0,3.44,clear sky
599,Aswan,EG,2021-02-06 17:49:05,24.0934,32.907,66.72,27,0,9.78,clear sky
600,Damietta,EG,2021-02-06 17:53:11,31.4165,31.8133,64.4,77,0,5.75,clear sky
601,Korla,CN,2021-02-06 17:53:11,41.7597,86.1469,28.36,84,53,3.33,broken clouds
602,Hirara,JP,2021-02-06 17:53:11,24.8,125.2833,69.93,66,0,7.4,clear sky
603,Sancti Spiritus,CU,2021-02-06 17:53:12,21.9297,-79.4425,86.02,52,27,15.9,scattered clouds
604,Zhongshu,CN,2021-02-06 17:53:12,24.5167,103.7667,50.52,90,2,4.05,clear sky
605,Omboue,GA,2021-02-06 17:53:12,-1.5746,9.2618,79.74,87,99,7.47,moderate rain
606,Foumban,CM,2021-02-06 17:53:12,5.7291,10.9001,76.17,24,0,3.83,clear sky
607,Ostersund,SE,2021-02-06 17:53:12,63.1792,14.6357,14.0,92,90,6.91,overcast clouds
608,Berdigestyakh,RU,2021-02-06 17:53:12,62.0989,126.6992,-38.56,80,53,2.75,broken clouds
609,Kuala Terengganu,MY,2021-02-06 17:52:09,5.3302,103.1408,78.8,83,40,2.3,scattered clouds
610,Selikhino,RU,2021-02-06 17:53:13,50.3672,137.4996,-9.24,90,96,2.37,overcast clouds
611,Bemidji,US,2021-02-06 17:53:13,47.4736,-94.8803,-14.01,58,90,17.27,haze
612,Camacha,PT,2021-02-06 17:53:13,33.0833,-16.3333,59.0,72,40,18.41,scattered clouds
613,Kostomuksha,RU,2021-02-06 17:53:13,64.571,30.5767,14.05,95,97,9.46,overcast clouds
614,Pemangkat,ID,2021-02-06 17:53:13,1.1667,108.9667,77.09,90,100,7.29,overcast clouds
615,Cienfuegos,CU,2021-02-06 17:53:14,22.1461,-80.4356,84.2,70,40,11.5,scattered clouds
616,Boguchany,RU,2021-02-06 17:53:14,58.3814,97.4531,13.08,95,100,5.68,light snow
617,Ewa Beach,US,2021-02-06 17:53:14,21.3156,-158.0072,66.2,77,90,12.66,overcast clouds
618,Nadvoitsy,RU,2021-02-06 17:53:14,63.8667,34.3167,14.65,97,100,9.13,light snow
619,Suleja,NG,2021-02-06 17:53:14,9.1758,7.1808,95.0,21,67,5.75,haze
620,Ayan,RU,2021-02-06 17:53:14,56.45,138.1667,-6.32,85,100,16.84,overcast clouds
621,Yeppoon,AU,2021-02-06 17:53:14,-23.1333,150.7333,75.2,78,90,1.14,overcast clouds
622,Vanino,RU,2021-02-06 17:53:15,49.0869,140.2543,-8.9,85,23,3.91,few clouds
623,Elat,IL,2021-02-06 17:53:15,29.5581,34.9482,66.2,52,0,13.8,clear sky
624,Coquimbo,CL,2021-02-06 17:50:09,-29.9533,-71.3436,66.2,68,75,9.22,broken clouds
625,Prado,BR,2021-02-06 17:53:15,-17.3411,-39.2208,81.41,84,92,12.41,overcast clouds
626,Zeya,RU,2021-02-06 17:53:15,53.75,127.2667,-15.97,82,0,4.09,clear sky
627,Kalininsk,RU,2021-02-06 17:53:15,51.5,44.4758,9.3,93,100,14.61,overcast clouds
628,Victor Harbor,AU,2021-02-06 17:53:15,-35.5667,138.6167,60.01,99,99,1.99,overcast clouds
629,Nioro,GM,2021-02-06 17:53:16,13.35,-15.75,86.25,18,100,12.26,overcast clouds
630,Santa Elena,EC,2021-02-06 17:53:16,-2.2333,-80.85,86.0,58,0,2.3,clear sky
631,Itoman,JP,2021-02-06 17:49:04,26.1247,127.6694,66.2,94,40,5.75,scattered clouds
632,Dewas,IN,2021-02-06 17:51:08,22.9667,76.0667,57.2,44,0,3.44,haze
633,Yulara,AU,2021-02-06 17:53:17,-25.2406,130.9889,75.2,35,15,6.91,few clouds
634,Odweyne,SO,2021-02-06 17:53:17,9.4092,45.064,70.25,61,13,8.21,few clouds
635,Tahta,EG,2021-02-06 17:53:17,26.7693,31.5021,66.2,39,0,11.5,clear sky
636,Tra Vinh,VN,2021-02-06 17:53:17,9.9347,106.3453,75.0,78,63,6.91,broken clouds
637,Tinaquillo,VE,2021-02-06 17:53:17,9.9186,-68.3047,91.4,43,20,2.21,few clouds
638,Cootamundra,AU,2021-02-06 17:53:17,-34.65,148.0333,61.81,73,0,3.51,clear sky
639,Vrangel,RU,2021-02-06 17:53:17,42.7297,133.0839,20.17,89,85,10.36,overcast clouds
640,Lomas De Sargentillo,EC,2021-02-06 17:53:18,-1.8833,-80.0833,86.0,66,75,5.75,light rain
641,Patos,BR,2021-02-06 17:53:18,-7.0244,-37.28,100.35,17,23,14.16,few clouds
642,Kalmar,SE,2021-02-06 17:53:18,56.6616,16.3616,21.99,79,75,8.05,light snow
643,Doka,SD,2021-02-06 17:53:18,13.5167,35.7667,68.43,22,32,10.8,scattered clouds
644,Tocopilla,CL,2021-02-06 17:53:18,-22.092,-70.1979,73.81,53,7,6.33,clear sky
645,Madimba,TZ,2021-02-06 17:53:18,-10.4,40.3333,82.4,78,40,9.22,scattered clouds
646,Grand Gaube,MU,2021-02-06 17:49:54,-20.0064,57.6608,80.01,79,32,4.0,scattered clouds
647,Save,BJ,2021-02-06 17:53:18,8.0425,2.486,94.5,20,66,1.86,broken clouds
648,Shingu,JP,2021-02-06 17:53:19,33.7333,135.9833,44.89,80,0,6.29,clear sky
649,Saint-Remy-De-Provence,FR,2021-02-06 17:53:19,43.7885,4.8317,60.8,59,90,16.11,overcast clouds
650,Wajid,SO,2021-02-06 17:53:19,3.8093,43.2471,82.92,26,0,13.98,clear sky
651,Cabedelo,BR,2021-02-06 17:53:19,-6.9811,-34.8339,89.6,58,40,10.36,scattered clouds
652,Plouzane,FR,2021-02-06 17:53:19,48.3833,-4.6167,46.4,81,90,6.91,overcast clouds
653,Khash,IR,2021-02-06 17:53:19,28.2211,61.2158,50.5,40,0,3.31,clear sky
654,Sao Jose Da Coroa Grande,BR,2021-02-06 17:53:19,-8.8978,-35.1478,84.16,63,42,13.13,scattered clouds
655,Piterka,RU,2021-02-06 17:53:19,50.6803,47.4454,16.81,88,100,15.43,overcast clouds
656,Walvis Bay,NA,2021-02-06 17:53:20,-22.9575,14.5053,68.0,73,16,6.91,few clouds
657,Tura,IN,2021-02-06 17:51:58,25.5198,90.2201,57.02,72,45,2.3,scattered clouds
658,Luanda,AO,2021-02-06 17:53:20,-8.8368,13.2343,82.4,74,20,11.5,few clouds
659,Tateyama,JP,2021-02-06 17:53:20,34.9833,139.8667,44.6,61,0,4.61,clear sky
660,Vinh Yen,VN,2021-02-06 17:53:20,21.31,105.5967,64.4,82,0,6.91,mist
661,Ventspils,LV,2021-02-06 17:53:20,57.3894,21.5606,10.4,92,20,10.69,few clouds
662,Canoinhas,BR,2021-02-06 17:53:20,-26.1772,-50.39,83.91,26,0,2.53,clear sky
663,Kousseri,CM,2021-02-06 17:53:20,12.0769,15.0306,84.2,13,18,6.91,few clouds
664,Mujiayingzi,CN,2021-02-06 17:53:21,42.1167,118.7833,7.02,91,91,2.19,overcast clouds
665,Chitungwiza,ZW,2021-02-06 17:53:21,-18.0127,31.0756,70.0,77,100,1.01,overcast clouds
666,Russi,IT,2021-02-06 17:53:21,44.3725,12.0322,48.99,89,99,3.04,overcast clouds
667,Rundu,NA,2021-02-06 17:53:21,-17.9333,19.7667,73.69,76,100,3.51,overcast clouds
668,Sitka,US,2021-02-06 17:53:21,57.0531,-135.33,35.6,87,75,12.66,broken clouds
669,Tazmalt,DZ,2021-02-06 17:53:21,36.3868,4.3989,60.26,41,42,6.76,scattered clouds
670,Bubaque,GW,2021-02-06 17:53:22,11.2833,-15.8333,79.88,63,24,14.99,few clouds
671,Mansa,IN,2021-02-06 17:53:22,29.9833,75.3833,51.62,51,0,4.18,clear sky
672,Vostok,RU,2021-02-06 17:51:08,46.4856,135.8833,-11.79,91,100,2.64,overcast clouds
673,Akdepe,TM,2021-02-06 17:53:22,42.0551,59.3788,46.4,75,0,9.22,clear sky
674,Hobyo,SO,2021-02-06 17:53:22,5.3505,48.5268,77.72,75,1,14.18,clear sky
675,Palmer,US,2021-02-06 17:53:22,42.1584,-72.3287,39.99,41,40,25.32,scattered clouds
676,Semnan,IR,2021-02-06 17:53:22,35.5729,53.3971,50.09,71,100,3.18,overcast clouds
677,Kloulklubed,PW,2021-02-06 17:53:22,7.0419,134.2556,78.8,94,75,11.5,broken clouds
678,Tual,ID,2021-02-06 17:53:22,-5.6667,132.75,83.86,75,100,21.72,light rain
679,Nacala,MZ,2021-02-06 17:53:23,-14.5428,40.6728,79.48,82,86,3.76,overcast clouds
680,Kilembe,UG,2021-02-06 17:53:23,0.2,30.0,67.26,50,41,5.97,scattered clouds
681,Balkanabat,TM,2021-02-06 17:53:23,39.5108,54.3671,50.34,69,97,3.47,overcast clouds
682,Horta,PT,2021-02-06 17:53:23,38.5333,-28.6333,60.8,88,75,21.85,broken clouds
683,Tautira,PF,2021-02-06 17:53:23,-17.7333,-149.15,71.6,94,75,12.66,moderate rain
684,Urumqi,CN,2021-02-06 17:53:23,43.801,87.6005,8.6,92,38,2.24,mist
685,Yellowknife,CA,,62.456,-114.3525,-43.01,66,1,3.44,mist
686,Longyearbyen,SJ,,78.2186,15.6401,23.0,74,75,3.44,broken clouds
687,Upernavik,GL,,72.7868,-56.1549,19.96,80,100,4.99,overcast clouds
688,Havelock,US,,34.8791,-76.9013,50.0,57,75,8.05,broken clouds
689,Manthani,IN,,18.65,79.6667,70.09,34,0,2.1,clear sky
690,Beringovskiy,RU,,63.05,179.3167,-8.25,88,1,8.43,clear sky
691,Jamestown,US,,42.097,-79.2353,19.4,53,1,17.27,clear sky
692,Castro,BR,,-24.7911,-50.0119,76.44,48,0,6.96,clear sky
693,Husavik,IS,,66.0449,-17.3389,32.0,64,75,4.61,broken clouds
694,Nikolskoye,RU,,59.7035,30.7861,10.4,79,75,17.9,snow
695,Ushuaia,AR,,-54.8,-68.3,53.6,50,20,21.85,few clouds
696,Leningradskiy,RU,,69.3833,178.4167,-12.82,78,61,6.58,broken clouds
697,Victoria,HK,,22.2855,114.1577,66.99,77,0,3.91,clear sky
698,Inuvik,CA,,68.3499,-133.7218,-23.8,76,100,3.44,overcast clouds
699,East London,ZA,,-33.0153,27.9116,75.2,94,20,4.61,few clouds
700,Alofi,NU,,-19.0595,-169.9187,77.0,88,100,4.61,overcast clouds
701,Busselton,AU,,-33.65,115.3333,59.0,95,100,1.01,moderate rain
702,Scarborough,GB,,54.2797,-0.4044,37.0,91,100,11.99,light rain
703,Rikitea,PF,,-23.1203,-134.9692,77.65,74,100,12.37,overcast clouds
704,Georgetown,MY,,5.4112,100.3354,82.4,83,20,2.3,few clouds
705,Tuktoyaktuk,CA,,69.4541,-133.0374,-16.6,76,90,17.27,snow
706,Warmbad,NA,,-28.45,18.7333,88.21,21,0,20.69,clear sky
707,Codrington,AU,,-38.2667,141.9667,58.21,79,93,14.16,overcast clouds
708,Port Hardy,CA,,50.6996,-127.4199,42.8,93,75,12.66,mist
709,Tucuma,BR,,-0.1833,-50.05,82.9,80,92,7.16,overcast clouds
710,Russell,US,,32.3502,-85.1999,50.0,50,90,10.36,light rain
711,Tiksi,RU,,71.6872,128.8694,-25.56,86,100,5.82,overcast clouds
712,Nidzica,PL,,53.3605,20.4275,5.0,92,0,1.14,clear sky
713,Tasiilaq,GL,,65.6145,-37.6368,32.0,100,75,42.57,snow
714,Bejar,ES,,40.3864,-5.7634,46.99,10,97,7.85,overcast clouds
715,Dhidhdhoo,MV,,6.8833,73.1,81.57,77,53,11.45,broken clouds
716,Vaitape,PF,,-16.5167,-151.75,81.45,70,0,10.4,light rain
717,Barrow,US,,71.2906,-156.7887,-0.4,71,90,10.36,overcast clouds
718,Mataura,NZ,,-46.1927,168.8643,48.78,95,2,1.3,clear sky
719,Kapaa,US,,22.0752,-159.319,57.2,82,1,9.22,clear sky
720,Albany,US,,42.6001,-73.9662,37.0,41,69,4.0,broken clouds
721,Barra Dos Coqueiros,BR,,-10.9089,-37.0386,86.0,66,0,19.57,clear sky
722,Pimentel,PE,,-6.8367,-79.9342,78.8,61,75,13.8,broken clouds
723,Te Anau,NZ,,-45.4167,167.7167,50.94,86,26,1.14,scattered clouds
724,Port Keats,AU,,-14.25,129.55,82.6,79,66,15.52,light rain
725,Anloga,GH,,5.7947,0.8973,86.0,79,20,13.8,few clouds
726,Pozo Colorado,PY,,-23.4923,-58.7972,89.42,29,0,8.05,clear sky
727,Arraial Do Cabo,BR,,-22.9661,-42.0278,77.0,73,75,4.61,moderate rain
728,Port Elizabeth,ZA,,-33.918,25.5701,71.6,88,75,11.5,broken clouds
729,Aklavik,CA,,68.2191,-135.0107,-27.4,75,75,2.3,broken clouds
730,Hami,CN,,42.8,93.45,31.32,80,96,4.47,overcast clouds
731,Bredasdorp,ZA,,-34.5322,20.0403,71.6,73,27,17.27,scattered clouds
732,Mount Isa,AU,,-20.7333,139.5,75.2,94,75,11.5,heavy intensity rain
733,Sharjah,AE,,25.3573,55.4033,73.4,64,0,5.75,clear sky
734,Hobart,AU,,-42.8794,147.3294,57.99,82,75,4.61,broken clouds
735,Morros,BR,,-9.4467,-46.3003,74.89,84,100,3.33,overcast clouds
736,Kroya,ID,,-7.6331,109.2461,77.63,84,100,4.38,overcast clouds
737,Atuona,PF,,-9.8,-139.0333,80.17,77,59,22.73,broken clouds
738,Cartagena,CO,,10.3997,-75.5144,87.8,70,40,8.05,scattered clouds
739,Roma,US,,43.2128,-75.4557,28.4,50,90,20.71,overcast clouds
740,Thompson,CA,,55.7435,-97.8558,-32.8,61,75,14.97,snow
741,Severo-Kurilsk,RU,,50.6789,156.125,20.48,94,100,15.55,light snow
742,Trinidad,BO,,-14.8333,-64.9,89.6,58,75,3.44,broken clouds
743,Tommot,RU,,58.9564,126.2925,-20.76,83,100,1.16,overcast clouds
744,Terneuzen,NL,,51.2809,3.8392,39.99,82,100,10.0,overcast clouds
745,Butembo,CD,,0.15,29.2833,61.93,68,1,3.18,clear sky
746,Saint-Philippe,RE,,-21.3585,55.7679,80.6,83,40,4.61,light rain
747,Olafsvik,IS,,64.8945,-23.7142,36.27,78,100,17.54,overcast clouds
748,Inirida,CO,,3.8653,-67.9239,87.53,65,78,1.77,broken clouds
749,Punta Arenas,CL,,-53.15,-70.9167,55.4,47,20,6.91,few clouds
750,La Ronge,CA,,55.1001,-105.2842,-27.4,68,6,5.75,clear sky
751,Ilulissat,GL,,69.2167,-51.1,19.4,38,40,17.27,snow
752,Cidreira,BR,,-30.1811,-50.2056,76.57,62,60,9.66,broken clouds
753,Atambua,ID,,-9.1061,124.8925,73.47,89,100,0.89,overcast clouds
754,Hilo,US,,19.7297,-155.09,62.01,72,1,6.91,clear sky
755,Puerto Ayora,EC,,-0.7393,-90.3518,80.6,78,75,11.5,moderate rain
756,Vaini,TO,,-21.2,-175.2,73.4,94,75,10.36,broken clouds
757,Shumskiy,RU,,54.8318,99.1328,16.52,91,100,4.47,overcast clouds
758,Chuy,UY,,-33.6971,-53.4616,82.99,46,0,10.51,clear sky
759,Butaritari,KI,,3.0707,172.7902,81.01,81,94,21.7,light rain
760,Yerbogachen,RU,,61.2767,108.0108,-13.07,90,87,3.27,overcast clouds
761,Boca Do Acre,BR,,-8.7522,-67.3978,87.8,62,93,2.08,overcast clouds
762,Pascagoula,US,,30.3658,-88.5561,52.0,87,90,10.36,overcast clouds
763,Acapulco,MX,,16.8634,-99.8901,84.2,65,20,5.75,few clouds
764,Provideniya,RU,,64.3833,-173.3,1.67,91,76,4.65,broken clouds
765,Ust-Ilimsk,RU,,58.0006,102.6619,7.38,94,100,5.84,overcast clouds
766,Port Alfred,ZA,,-33.5906,26.891,73.99,91,25,9.26,scattered clouds
767,Bluff,NZ,,-46.6,168.3333,53.35,86,23,4.5,few clouds
768,Thinadhoo,MV,,0.5333,72.9333,81.79,75,51,13.78,broken clouds
769,Morondava,MG,,-20.2833,44.2833,83.46,76,96,5.1,light rain
770,Boende,CD,,-0.2167,20.8667,81.66,58,66,0.74,broken clouds
771,Hithadhoo,MV,,-0.6,73.0833,81.77,77,90,15.7,overcast clouds
772,Berlevag,NO,,70.8578,29.0864,26.55,94,100,24.16,light snow
773,Iqaluit,CA,,63.7506,-68.5145,23.0,86,90,10.36,overcast clouds
774,Karratha,AU,,-20.7377,116.8463,78.39,75,28,10.96,scattered clouds
775,Hermanus,ZA,,-34.4187,19.2345,71.01,82,33,1.99,scattered clouds
776,Mehamn,NO,,71.0357,27.8492,25.81,94,100,20.09,light snow
777,Basco,PH,,20.4487,121.9702,73.8,88,96,20.42,overcast clouds
778,Erenhot,CN,,43.6475,111.9767,2.25,83,0,1.72,clear sky
779,Cabo San Lucas,MX,,22.8909,-109.9124,77.0,60,1,8.05,clear sky
780,Bambous Virieux,MU,,-20.3428,57.7575,80.01,83,20,5.75,few clouds
781,Chokurdakh,RU,,70.6333,147.9167,-19.98,86,91,6.8,overcast clouds
782,Hambantota,LK,,6.1241,81.1185,77.74,84,86,17.52,overcast clouds
783,Kiruna,SE,,67.8557,20.2251,15.8,100,90,3.44,overcast clouds
784,Mar Del Plata,AR,,-38.0023,-57.5575,69.8,64,75,16.11,broken clouds
785,Bismarck,US,,46.8083,-100.7837,-7.6,54,1,14.97,clear sky
786,Khilok,RU,,51.3674,110.4676,-7.76,87,57,3.29,light snow
787,Bosaso,SO,,11.2842,49.1816,74.46,74,1,3.24,clear sky
788,Faanui,PF,,-16.4833,-151.75,81.45,70,0,10.33,light rain
789,San Isidro,PE,,-12.1167,-77.05,78.01,69,0,6.91,clear sky
790,Rudbar,AF,,30.15,62.6,61.79,23,0,10.85,clear sky
791,Kaeo,NZ,,-35.1,173.7833,60.01,92,93,4.0,overcast clouds
792,Rebrikha,RU,,53.0733,82.3408,24.55,97,26,11.72,scattered clouds
793,Nanortalik,GL,,60.1432,-45.2371,23.77,79,0,5.28,clear sky
794,Namibe,AO,,-15.1961,12.1522,72.81,78,30,11.56,scattered clouds
795,Yatou,CN,,37.15,122.3833,37.44,79,61,14.88,broken clouds
796,Arlit,NE,,18.7369,7.3853,73.54,17,96,6.29,overcast clouds
797,Khatanga,RU,,71.9667,102.5,-36.65,77,0,6.96,clear sky
798,Nizwa,OM,,22.9333,57.5333,58.51,43,0,5.26,clear sky
799,Guerrero Negro,MX,,27.9769,-114.0611,66.13,51,1,4.47,clear sky
800,Kamenka,RU,,51.3223,42.7678,16.0,82,100,13.02,overcast clouds
801,Kodiak,US,,57.79,-152.4072,28.4,59,1,4.61,clear sky
802,Kaspiyskiy,RU,,45.3929,47.3707,34.27,82,98,16.02,overcast clouds
803,Egvekinot,RU,,66.3167,-179.1667,-8.82,79,93,8.19,overcast clouds
804,New Norfolk,AU,,-42.7826,147.0587,57.99,76,26,1.01,scattered clouds
805,San Pedro,PH,,14.35,121.0167,77.0,88,20,2.3,few clouds
806,Sao Filipe,CV,,14.8961,-24.4956,71.2,70,11,13.27,few clouds
807,Saint-Michel-Des-Saints,CA,,46.6834,-73.9159,19.49,91,83,11.63,broken clouds
808,Avera,US,,33.194,-82.5271,50.0,53,90,6.91,overcast clouds
809,Brae,GB,,60.3964,-1.353,33.8,47,90,19.57,overcast clouds
810,Ordzhonikidze,KZ,,52.4411,61.7408,16.72,93,99,24.56,overcast clouds
811,Broken Hill,AU,,-31.95,141.4333,64.4,68,43,16.11,scattered clouds
812,Ucluelet,CA,,48.9329,-125.5528,46.0,93,75,21.85,broken clouds
813,Torbay,CA,,47.6666,-52.7314,35.6,87,90,6.91,light rain
814,Japura,ID,,-0.3167,102.35,74.05,88,70,0.87,broken clouds
815,Mitsamiouli,KM,,-11.3847,43.2844,82.8,74,80,5.46,light rain
816,Norman Wells,CA,,65.282,-126.8329,-34.6,74,75,5.75,broken clouds
817,Kismayo,SO,,-0.3582,42.5454,77.07,83,15,15.73,few clouds
818,Atar,MR,,20.5169,-13.0499,72.68,22,35,15.84,scattered clouds
819,Santa Maria Da Vitoria,BR,,-13.3947,-44.1886,84.47,65,86,6.42,overcast clouds
820,Lebu,CL,,-37.6167,-73.65,62.82,77,82,6.55,broken clouds
821,Amurzet,RU,,47.6967,131.0981,-10.23,87,19,6.15,light snow
822,Gardez,AF,,33.5974,69.2259,33.89,68,0,1.34,clear sky
823,Pisco,PE,,-13.7,-76.2167,75.99,83,75,10.36,broken clouds
824,Kaitangata,NZ,,-46.2817,169.8464,49.91,93,2,2.91,clear sky
825,Komsomolskiy,UZ,,40.4272,71.7189,41.0,56,100,4.61,mist
826,Makakilo City,US,,21.3469,-158.0858,66.2,77,90,12.66,overcast clouds
827,Clyde River,CA,,70.4692,-68.5914,-14.8,84,40,3.44,scattered clouds
828,Dikson,RU,,73.5069,80.5464,-29.36,86,50,10.25,scattered clouds
829,Kahului,US,,20.8947,-156.47,59.0,82,20,3.44,few clouds
830,Avarua,CK,,-21.2078,-159.775,78.8,89,17,3.44,few clouds
831,Do Gonbadan,IR,,30.3586,50.7981,62.6,51,75,4.61,broken clouds
832,Poum,NC,,-20.2333,164.0167,79.83,67,11,3.02,few clouds
833,Maloy,NO,,61.9353,5.1136,24.8,54,0,8.05,clear sky
834,Saint George,US,,37.1041,-113.5841,51.01,49,1,3.44,clear sky
835,Boyolangu,ID,,-8.1181,111.8935,75.25,89,91,6.08,overcast clouds
836,Ponta Do Sol,PT,,32.6667,-17.1,60.01,60,39,1.99,scattered clouds
837,Bengkulu,ID,,-3.8004,102.2655,76.55,79,85,4.79,overcast clouds
838,Lompoc,US,,34.6391,-120.4579,57.0,76,1,5.75,clear sky
839,Tigil,RU,,57.8,158.6667,17.78,93,100,15.9,overcast clouds
840,Halifax,CA,,44.6453,-63.5724,44.01,70,81,23.02,broken clouds
841,Mnogovershinnyy,RU,,53.9353,139.9242,-10.3,91,99,8.01,overcast clouds
842,Half Moon Bay,US,,37.4636,-122.4286,57.99,87,1,4.61,mist
843,Kargasok,RU,,59.0556,80.8572,33.71,95,100,12.55,overcast clouds
844,Ust-Kuyga,RU,,70.0167,135.6,-26.91,83,100,2.93,overcast clouds
845,Chernyshevskiy,RU,,63.0128,112.4714,-32.1,86,3,1.61,clear sky
846,Jurmala,LV,,56.968,23.7704,14.0,85,75,3.44,broken clouds
847,Monster,NL,,52.0258,4.175,36.0,87,90,18.41,overcast clouds
848,Tilichiki,RU,,60.4667,166.1,5.81,90,100,14.79,overcast clouds
849,Kortkeros,RU,,61.8106,51.5806,-0.4,78,40,15.66,light snow
850,Matane,CA,,48.8286,-67.522,30.2,100,100,20.71,light snow
851,Srednekolymsk,RU,,67.45,153.6833,-20.67,84,5,3.33,clear sky
852,Cape Town,ZA,,-33.9258,18.4232,75.0,73,40,16.11,scattered clouds
853,Ribeira Grande,PT,,38.5167,-28.7,60.8,88,75,21.85,broken clouds
854,Beira,MZ,,-19.8436,34.8389,84.2,84,40,4.61,moderate rain
855,Carbonear,CA,,47.7332,-53.2148,37.4,81,90,5.75,light rain
856,Lima,PE,,-12.0432,-77.0282,78.01,69,0,6.91,clear sky
857,Yumen,CN,,40.2833,97.2,26.62,73,49,1.5,scattered clouds
858,Hanstholm,DK,,57.1167,8.6167,23.0,82,25,10.0,scattered clouds
859,Airai,TL,,-8.9266,125.4092,60.51,100,100,2.39,light rain
860,Saldanha,ZA,,-33.0117,17.9442,73.4,68,20,18.41,few clouds
861,Sisimiut,GL,,66.9395,-53.6735,20.84,75,0,14.29,clear sky
862,Kieta,PG,,-6.2167,155.6333,79.88,79,93,7.7,overcast clouds
863,Kiunga,PG,,-6.1219,141.2906,74.37,98,100,1.99,light rain
864,Beloha,MG,,-25.1667,45.05,77.86,81,7,5.68,clear sky
865,Pevek,RU,,69.7008,170.3133,-1.7,86,100,2.42,overcast clouds
866,Isangel,VU,,-19.55,169.2667,77.49,80,0,3.76,clear sky
867,Antropovo,RU,,58.3988,43.0066,-6.25,90,100,9.73,overcast clouds
868,Vanavara,RU,,60.34,102.2797,0.59,93,100,4.7,overcast clouds
869,Ljungby,SE,,56.8332,13.9408,17.01,86,42,8.05,scattered clouds
870,Faya,SA,,18.3851,42.4509,53.6,82,40,4.61,scattered clouds
871,Padre Bernardo,BR,,-15.35,-48.5,79.72,81,92,7.85,overcast clouds
872,Saskylakh,RU,,71.9167,114.0833,-35.25,81,80,5.3,broken clouds
873,Talnakh,RU,,69.4865,88.3972,-29.0,75,0,3.44,clear sky
874,Damara,CF,,4.9608,18.7035,93.2,59,20,3.44,few clouds
875,Plettenberg Bay,ZA,,-34.0527,23.3716,68.67,83,7,5.61,clear sky
876,Lavrentiya,RU,,65.5833,-171.0,-4.56,80,73,4.29,broken clouds
877,Gornopravdinsk,RU,,60.05,69.9,34.93,95,100,9.44,overcast clouds
878,Talara,PE,,-4.5772,-81.2719,87.8,48,20,10.36,few clouds
879,Kudahuvadhoo,MV,,2.6708,72.8944,81.52,75,58,13.85,broken clouds
880,Port-Gentil,GA,,-0.7193,8.7815,84.2,79,40,9.22,light rain
881,Porto Velho,BR,,-8.7619,-63.9039,82.4,74,40,4.61,light rain
882,Sungairaya,ID,,0.7,108.9,76.93,90,100,7.02,overcast clouds
883,Sherwood,US,,34.8151,-92.2243,51.01,46,90,12.66,overcast clouds
884,Beinamar,TD,,8.6698,15.3813,82.51,15,4,4.18,clear sky
885,Chapais,CA,,49.7834,-74.8492,17.6,67,40,14.97,scattered clouds
886,Pangnirtung,CA,,66.1451,-65.7125,14.0,79,75,2.3,broken clouds
887,Mut,TR,,36.6439,33.4389,53.35,51,2,0.58,clear sky
888,Zhumadian,CN,,32.9794,114.0294,49.41,59,11,4.16,few clouds
889,Sarkand,KZ,,45.41,79.9186,34.75,71,51,7.38,broken clouds
890,San Quintin,MX,,30.4833,-115.95,62.24,62,0,3.67,clear sky
891,Bonavista,CA,,48.6499,-53.1147,35.01,93,100,4.61,overcast clouds
892,Mandera,KE,,3.9366,41.867,83.95,32,30,3.49,scattered clouds
893,Ketchikan,US,,55.3422,-131.6461,35.6,100,90,2.82,overcast clouds
894,Patacamaya,BO,,-17.2333,-67.9167,59.47,44,75,5.44,broken clouds
895,Ancud,CL,,-41.8697,-73.8203,77.0,44,0,8.05,clear sky
896,Saint-Joseph,RE,,-21.3667,55.6167,80.6,83,40,4.61,light rain
897,Gerash,IR,,27.6652,54.1371,60.8,41,0,1.83,clear sky
898,Killybegs,IE,,54.6333,-8.45,42.8,87,90,4.61,overcast clouds
899,Westport,US,,41.1415,-73.3579,42.8,52,1,16.11,clear sky
900,Anadyr,RU,,64.75,177.4833,-9.0,77,0,11.18,clear sky
901,Los Llanos De Aridane,ES,,28.6585,-17.9182,64.4,63,20,17.27,few clouds
902,Caravelas,BR,,-17.7125,-39.2481,83.12,76,94,10.6,overcast clouds
903,San Patricio,US,,28.017,-97.5169,68.0,77,90,9.22,overcast clouds
904,Katsuura,JP,,35.1333,140.3,44.6,61,0,4.61,clear sky
905,Marienburg,PL,,54.0359,19.0266,12.2,79,20,4.61,few clouds
906,Khasan,RU,,42.4308,130.6434,19.54,92,97,10.09,overcast clouds
907,Lagoa,PT,,39.05,-27.9833,59.63,90,100,22.19,overcast clouds
908,Changji,CN,,44.0167,87.3167,8.6,92,30,2.24,mist
909,Shelburne,CA,,44.0787,-80.2041,18.0,85,95,22.1,overcast clouds
910,Saint-Pierre,RE,,-21.3393,55.4781,80.6,83,40,4.61,scattered clouds
911,Carnarvon,AU,,-24.8667,113.6333,80.6,100,75,10.36,broken clouds
912,Sorland,NO,,67.667,12.6934,34.79,82,95,25.55,overcast clouds
913,Jacmel,HT,,18.2342,-72.5347,87.8,48,20,11.5,few clouds
914,Camacupa,AO,,-12.0167,17.4833,66.78,90,100,2.71,light rain
